sample_index,latitude,longitude,cluster_label
3179354,32.59719,121.4013,1
3179506,31.833208,120.24871,3
3179560,32.03934,120.76478,1
3179673,32.29931,121.52066,2
3179692,32.71739,122.44431,1
3179723,32.281982,121.59177,2
3179774,32.329834,121.80448,1
3179819,32.35565,121.97105,1
3179952,32.06274,121.66278,1
3180088,31.699705,121.21763,1
3180102,32.009888,121.8748,2
3180306,31.570524,121.47684,1
3180358,31.837849,122.157196,1
3180420,31.715427,122.10927,1
3180469,31.167076,121.16839,1
3180566,31.0632,121.47638,1
3180610,30.662277,121.281235,3
3180721,23.324345,125.98372,2
